text,Emotion,label
"cái con yêu nghiê tao này hồi nhỏ nó phập vào đùi mình . lần đầu nhìn thấy nó tươ người nó cũng hiền_hiền như con vịt , ai_ngờ mới bươ c lại gần là nó di_rượt mình . cái kết là bầm tím phần đùi . đến giơ thấy nó là auto_né .",Disgust,3
per nhện kìa haha,Enjoyment,0
per đi tong một năm_học ... nhưng vẫn tốt_nghiệp ... emoji_buon,Sadness,2
càng thân_thiết khi quay lưng càng đau_lòng .,Sadness,2
lâu rồi chưa_nghe ... nghe lại vẫn hay và ngấm như ngày nào emoji_vui,Enjoyment,0
tôi thấy tương_lai của tôi trong bức ảnh này d,Other,0
"per đấu nhau to rồi , phen này hay",Enjoyment,0
có_thể bán lại cho tớ không ? ? ? ? ? ?,Other,0
phí gì cũng cao nhất so với ngân_hàg khác mà phục_vụ lại tệ nhất ! sau đợt này vcb mất nhiều khác hàg !,Disgust,3
xem đi xem_lại bao_nhiêu lần cũng không_chán ... vẫn cảm_giác hồi_hộp emoji_vui,Sadness,2
per phải nói là hiền quá hiền_luônn,Enjoyment,0
phạt thế quá nhẹ ...,Anger,4
có bồ mà cũng sân si,Disgust,3
trên đời sợ nhất mấy con trùn trùn như ri ! nhất là giun đất với rắn ! ! ! đã từng bỏ_tiết học_sinh_học mổ giun đất emoji_buon emoji_buon,Fear,1
sao tao thấy đa_phần mấy đứa con trai cắt tóc xong nhìn ngáo_đéo chịu được vậy emoji_cuoi .. cười tét cả hàm chứ đùa,Enjoyment,0
đơn_giản thôi nó giống như con chó vậy . khi ta đuổi thì nó chạy . khi ta chạy thì nó đuổi,Other,0
ướp đông_lạnh luôn à,Other,0
chờ tý tao đi thay bỉm_xíu tao quay lại .,Fear,1
có hiệu_quả không_mới quan_trọng,Other,0
sáng sớm đã đậm_chất ngôn_tình . tránh ra chỗ bà gym nào .,Disgust,3
anh chờ ... đáng yêu ghê,Enjoyment,0
cười như cục cức trôi sông lạc chợ,Disgust,3
tao buồn mấy năm nay rồi,Sadness,2
phải đối_xử tốt với chính bản_thân mình emoji_vui,Enjoyment,0
"chủ_động nói_chuyện , nhắn_tin khi có time . nhưng đời không_như mơ",Sadness,2
"móa , thiệt chứ tụi này nuôi làm gì vậy nhỉ ?",Anger,4
tao đang đi phân_khối lớn đây . ai cũng kêu nhìn cá_tính vãi,Enjoyment,0
động_lực để phụ_nữ chiến_đấu chính là gia_đình và bản_thân họ emoji_vui,Other,0
mink chỉ lo là nhà_nước không_đủ gạo nuôi mấy anh,Sadness,2
sản_phẩm khá là mới_lạ trong việt_nam,Surprise,0
"chuẩn rồi . nhiều khi mệt muốn xỉu , xong đồng_nghiệp đùa nhau đôi ba câu hay kể cho nhau vài câu_chuyện thế_là lại vui trở_lại emoji_cuoi emoji_cuoi emoji_cuoi đồng_nghiệp quan_trọng thật_sự",Enjoyment,0
ai trèo lên đưa cho ảnh cái áo_mưa đi kẻo ướt ảnh đó,Other,0
"per hồi nhỏ bị con đỉ này dí lòi lol emoji_cuoi , bị cắn bầm đen muốn thúi thịt luôn cả tháng hơn mới hết . mà đươ c cái con này nuôi nó giữ nhà_cửa hay , có nó không_sợ ma_quỷ gì hết",Fear,1
chắc ổng chỉ ngồi 1 chỗ và để móng lên bàn nv . chư tao nghĩ đi_lại cũng khó,Disgust,3
nó mới ghé nhà tao đây emoji_vui,Enjoyment,0
nhìn mặt là cười phọt rồi,Enjoyment,0
per cấm dừng đỗ đâu cụ thớt ? ? ?,Other,0
đọc chả_hiểu gì emoji_buon mất gốc rồi emoji_buon,Sadness,2
mạng lag chưa_xem được nhưng vẫn vào bình_luận,Other,0
"em vợ có_thể ngủ với mẹ , còn anh thì ngủ với em emoji_cuoi",Enjoyment,0
cái giọng anh quay_phim nghe ngọt quá,Enjoyment,0
đẹp đôi vãi,Enjoyment,0
như con ma_tơi có ngày ném cho cái cốc vào mặt thì đừng trách,Anger,4
"ổng để móng có 1 bàn_tay thôi còn bàn_tay kia vẫn sạch_sẽ bình_thường mà các cụ cứ hỏi chùi_đít , đanh_răng , quay tay kiểu gì là sao emoji_vui",Other,0
chỉ thấy mất dạy,Disgust,3
vì nó biết mày còn 2 quả thận thôi con ạ . rửa mặt đi vậy,Disgust,3
tiền cắt tóc như kia đủ mua giày rồi v,Sadness,2
"trên phim thôi . ngoài đời thì đứa con gái uống xong ngất luôn , hôm sau thì bị bán mẹ sang trung_quốc",Other,0
đấy cổ_tích như_thế có mà dân lại ngồi hết lên đầu pháp_luật . tai_nạn tăng không_ngừng nghỉ ấy chứ .,Disgust,3
"nếu không_có lòng yêu_thương , thì đừng nuôi",Disgust,3
định mệnh_gớm vãi,Disgust,3
kiểu xem đứa nào thắng !,Other,0
"èo , ngọt quá đi",Enjoyment,0
lấy vợ xong bị tàn_phá là có thật béo vãi_chưởng,Disgust,3
nếu người ta sai thì gọi công_an xử_lý còn không_thì bạn không_có quyền nhé,Disgust,3
t thề hồi nhỏ qua nhà ông hàng_xóm vá xe tao bị con ngỗng dí chạy xúc_quần quanh nhà ổng vừa chạy vừa la_làng tới giờ nhớ lại vẫn còn hãi,Fear,1
nó bướng_vãi . cứ làm theo ý mình,Anger,4
nghe như hát trầu_văn,Disgust,3
đúng rồi mà kệ nó tao đéo quan_tâm . chụp cho ai thì chụp,Other,0
nhà có người già vui thật nhỉ,Enjoyment,0
tao nấu củi chưa_nấu bằng rơm bao_giờ,Other,0
bếp dầu trước_kia tôi đã thuờg dùng,Other,0
ngọc ngọc đồng_nghiệp tốt,Other,0
đời tao ghét con súc_sinh này vãi .. nhiều khi tao tự_vấn tao làm gì sai mà mỗi lần tao đi qua nó là y_như_rằng tao phải chạy như chó chứ không_thể_nào hiên_ngang đi 1 cách như người bình_thường,Disgust,3
"ờ phải rồi , nói hay lắm . đến lúc nó đậu trước cửa nhà mình cả ngày xem có nhảy lên như khỉ đỏ đít không ?",Anger,4
tạm biệt_sếp và mong sớm có ngày sếp quay lại ...,Other,0
tao dễ_thương nhưng vẫn ế đây này mơ mộng ít thôi,Sadness,2
"má , dume cười ỉa_emoji_vui",Enjoyment,0
bà mẹ tháng cô_hồn nghèo rớt mồng_tơi mà cứ chiếu_phim tiền đâu mà coi trời oi là troi,Anger,4
cái này nó giống câu em ăn cơm chưa_vãi,Surprise,0
bị rồi nè emoji_vui mua 6 ly_rớt hết 4 ly,Other,0
"đây là 1 câu_chuyện buồn đó , đừng có haha_nha per",Disgust,3
chảy cả nói_chuyện mắt,Other,0
là tôi tôi cũng tát vỡ mồm nó,Anger,4
per_ngôn_tình luôn ở quanh ta nhưng nó đéo đến với chúng_ta,Sadness,2
rồi lỡ ai có bầu mà đi qua không_biết nhảy kiểu gì nữa emoji_cuoi emoji_cuoi,Enjoyment,0
nghe mát_lòng mát_gan thế ? ? ? ?,Enjoyment,0
tao đang xem cái gì vậy,Other,0
sợ đến lúc đó muốn lấy vợ phải sang nước khác nhập_khẩu về quá,Fear,1
nhiều khi cũng muốn chọc cho người yêu_giận nhưng mới nhớ ra mình đéo có người_yêu,Sadness,2
nguy_hiểm thật,Fear,1
"ok hay quá , dùng điện này thôi",Enjoyment,0
ơ tao đang mơ,Enjoyment,0
chủ_tịch rả_vờ ngu và cái kết đừng bao rờ_khinh thường người khác emoji_cuoi emoji_cuoi,Disgust,3
"per ăn tết xong , cần cây cầu này để giảm cân",Enjoyment,0
loại dâm ô nam_sinh này cần phải tử_hình để làm_gương cho người khác .,Disgust,3
emoji_vui 1 phần của bài quyền là phải gẫy_gậy và té sấp mặt luôn để đỡ bị đối_phương đâm lòi phèo,Sadness,2
chắc_chắn người pháp sẽ khôi_phục lại được . tin là như_thế,Other,0
per á_đông có đồng_nghiệp như hiệp suốt ngày rủ đi vệ_sinh cùng ghê_vãi,Disgust,3
đm nhìn ngầu vãi,Enjoyment,0
chuẩn luôn khi ở công_tình_yêu toàn là các anh_chị_em đồng_nghiệp tốt he he,Enjoyment,0
với tôi là gia_đình và sự hận_thù .,Other,0
người ta gọi là ngu mà cứ đâm_đầu_vào đấy emoji_vui,Disgust,3
tỉnh_táo đi em !,Other,0
bếp dầu thời bao_cấp,Other,0
có cái bệnh này nữa hả trời,Surprise,0
agribank thu_nhập bằng phong_phì thì bố thằng nào biết được mà cập_nhật,Disgust,3
crush ai thì cờ_rớt chứ đừng cờ rớt mấy mẹ bán hàng online với làm bất_động_sản chúng_mày nhé 3,Other,0
nhà tao cũng gần mà tao không_bao_giờ dám đi_đêm,Fear,1
kiểu gì chả_chết ? đá to như kia thoát sao nổi ?,Sadness,2
không_muốn huhu,Sadness,2
ông trời cho mình lũ bạn cờ hó quá ấy mà emoji_vui,Enjoyment,0
dự_định tao là 28 nhưng giờ mà có bồ là bắt cưới luôn chớ sợ ế haha,Enjoyment,0
giỏi thiệt . nể . giọng ở tao khó z mà ông này nói được giỏi,Surprise,0
chọn cây đẹp đẹp rồi để các bạn trẻ đổ_xô đến vì hiếu_kỳ lại gây tắc đường à dume,Disgust,3
biết là đau_lòng nhưng sao bản_thân vẫn muốn biết nó,Sadness,2
per mang võng ra không_lại tủi không_thể ngồi,Other,0
đóng của trường đi bắt bỏ tù_loai người xấu xa_ham lợi_nhuận lừa_đảo phụ_huynh lấy tiền,Disgust,3
như 1 canh_bạc ấy nhỉ,Other,0
chợt nhận ra mình chưa_từng thích_thầm ai trong lớp,Other,0
cây này quê tao nhiều lắm nhé . mùa này đi rừng hay gặp nhiều này,Other,0
dume mặc_dù tao rất yêu chó nhưng tao cũng sợ chó nữa emoji_buon,Fear,1
"không_biết khuyên thế_nào , nhưng chỉ cần bình_tĩnh 1 xíu , dù gì thì cũng đừng tự_sát , đời người chỉ sống 1 lần thôi ...",Sadness,2
tao bực_mày lắm rồi đấy,Anger,4
crush tao mất rồi .,Sadness,2
cái thứ tình_yêu bọ_xít emoji_vui,Disgust,3
"ngày_xưa nhà nuôi mấy con điên này cái giọng thì đã khó nghe thì chớ suốt ngày ngoạc ra , hễ về đến nhà là thấy giọng bọn n đầu_tiên . xong cho ăn , rõ_ràng là cho n ăn đàng_hoàng mà đến n 1 lần bị n mổ với đuổi bợt_mạng . chốt là tao ghét cái bọn nì dã_man . ám_ảnh cả 1 tuổi_thơ emoji_buon cái thứ yêu_nghiệt .",Fear,1
cặp này lầy mà dễ_thương,Enjoyment,0
per mặc_dù biết ngôn_tình tàu khựa toàn xạo chó nhưng cầu_hôn có não thật emoji_vui,Disgust,3
"đừng so nó với chó . , vì chó nhà tao cũng từng bị nó cắn rồi . nó đéo sợ bố_con thằng nào cả .",Anger,4
địt mẹ mấy thằng nhà_quê,Disgust,3
vãi chả_phơi hết tim gan phèo phổi,Disgust,3
cảnh thì dõ đẹp mà nhìn nước ô_nhiễm quá,Disgust,3
thích nấu lúc_nào cũng được,Other,0
"mấy con đĩ xạo lồn tao thấy mà tao tức_á , chia bè phái ra làm rầm_rầm_rộ rộ",Anger,4
cái chứng_minh hình_kia dễ vãi . cứ vẽ hình lên bài xong người chấm_điểm người ta thấy là biết chứ sao emoji_vui,Enjoyment,0
đm quả gật đầu quả_quyết vãi emoji_cuoi,Enjoyment,0
ho mà vỡ xương kể_ra trên đời lắm chuyện lạ_vãi,Surprise,0
bốc toàn trúng may_mắn lần sau,Sadness,2
nước tớ nhiều thành_phần hãm lồn thế đấy các bạn ạ . tớ gặp là tớ còn ghét nữa là các bạn nước_ngoài,Disgust,3
cẩn_thận móc_túi trộm nhé anh_chị_em .,Other,0
đoạn cuối yêu mún chết,Enjoyment,0
hahahaha,Enjoyment,0
cuộc_đời bà đã nấu hơn 50 nồi bánh_chưng rồi nhưng bà chưa_bao_giờ thấy ai cắt tóc ngắn đi mà xinh như thế_này các cháu ạ .,Enjoyment,0
"mày vã quá rồi đấy , sang lên chứ",Other,0
"e ấy đang khóc , nhưng vì hàm_răng không_thể thụt vào nên mọi người nghĩ là em đang cười emoji_vui",Enjoyment,0
per ôi cái bếp một thời chinh_chiến,Enjoyment,0
vl mồm thì chửi người ta nhem nhẻm ra xong cứ bảo người ta mất dậy emoji_vui chị kia đã chửi được câu đéo nào đâu mà nó cứ bảo mất dậy . đâm hỏng xe người ta xong còn đòi đọ lồn emoji_vui bố mày lậy . phải tao là tao_sút cho tung con mẹ mày cái lồn già lên rồi cho mất dậy cả_thể . cứ cậy_đẻ 5 lứa rồi lồn rộng mép dài ra đường bắt_nạt đứa lồn bé hơn,Anger,4
"trời mẹ phim gì vậy thớt ơi , cười ná thở",Enjoyment,0
nhưng công_nhận nhìn ngáo cỏ yêu thật emoji_cuoi,Enjoyment,0
ăn mà không_biết dọn .,Disgust,3
tao được thấy nói_chuyện mắt của bố tao khi tao bệnh và khi tao lấy chồng,Sadness,2
mày ăn_cứt hay sao ngu thế hả,Anger,4
chia buồn với gã lưng gù emoji_buon,Sadness,2
tao đã từng viết như thế_này . bây_giờ không_muốn ai đọc chỉ có đốt mà lười đốt,Sadness,2
tác_phẩm nghệ_thuật chất_lượng cao hiếm_hoi của điện_ảnh việt_nam nhưng không_được công_chúng quê nhà đón_nhận,Sadness,2
thực_ra em mới đang phải là sự lựa_chọn chứ không_phải là người được lựa_chọn đâu .,Sadness,2
"per trong vòng 4 tháng chắc anh chụp hơn trăm tấm , huhu , sợ quá emoji_buon emoji_buon emoji_buon",Fear,1
"tui ở tuy hòa , phú_yên mà chả_nhận ra luôn .",Sadness,2
"có ai lần đầu bắn kéo ngược ra phía trước đạn bay vào mặt giống tao không , đau điếng",Sadness,2
cô gái này thật dễ_thương anh cứ nhắm_mắt làm đại một lần thôi mà emoji_cuoi emoji_cuoi,Enjoyment,0
mới ra mà nắm_bắt nhanh thế,Other,0
"chị thích con gái mạnh_mẽ , cá_tính .",Enjoyment,0
tô tao nhất là chết luôn đi không_chết sau_này lại ngáo kéo_theo người kha_c thì khổ .,Anger,4
cho bỏ cái ngu đậu xe ẩu_tả .,Disgust,3
buôn bỏ nhưng tình_cảm không_thuoc về mình nua . bat đầu kiem_tiên,Sadness,2
"thanh diễm giờ tao hiểu tại_sao cứ sáng vô là tao trông tới đi_về , đầu tuần trông tới cuối tuần và đầu tháng trông tới cuối tháng rồi",Enjoyment,0
người gì đâu mà dễ_thương quá chờii,Enjoyment,0
nhìn mặt nó nhăn_nhó khó_chịu vãi,Disgust,3
nhưng sạn quá . ma mà sao lúc đầu có bóng của cánh_tay vậy . ? ? ?,Other,0
đừng tưởng nó nói yêu_mày là yêu mày thật emoji_vui,Other,0
vì những thành_phần như bạn mà page cứ phải khóa bình_luận cho trong_sạch đấy . thật là giông bão,Disgust,3
thân gửi mấy má bán combo quà độn xốp với mấy cha có ý_định tặng emoji_cuoi emoji_cuoi,Disgust,3
t đi_lộn lớp rồi,Other,0
per la_liếm cả ở trong này hả emoji_cuoi,Surprise,0
chuẩn_bị prayforparis thôi 23 tuần kể từ khi phe áo vàng làm loạn rồi mà vẫn chưa_dẹp được .,Sadness,2
ở dơ_vãi _,Disgust,3
sinh_viên năm 3 rồi nhưng vẫn chưa_định_hướng ra trường làm cái giống gì đây emoji_buon,Sadness,2
cái máy nghe nhạc nè,Other,0
ra xong bảo anh ý ship em về nhà luôn được không . xe em bị hỏng mất_tiêu rồi emoji_cuoi,Enjoyment,0
y_tế chăm_sóc sức khỏe lương nhiều vậy sao,Surprise,0
t đu theo thôi v tao biê tao thư anh no_la shipper,Enjoyment,0
các bác bình_luận ở đây cũng có khác gì họ đang ngồi_chửi nhà_nước không,Disgust,3
"con nghiệt_súc này mỗi lần tao đi đá bóng là 2 vợ_chồng nó dí theo cắn bầm hết chân , thứ này thù dai_kinh_khủng , chiều nào nó cũng khởi_động cho tao trước khi đá bóng ... con mẹ nó giờ tao lớn rồi , tay_nghề nấu_nướng cũng không_tệ gặp mà dí theo là xác_định tao quay nó vàng_ương luôn",Enjoyment,0
nấu kiểu này ngon lắm luôn,Enjoyment,0
per thích quáaa,Enjoyment,0
mấy_ai chứng_minh được điều đó,Other,0
thằng ben thật tội_nghiệp,Sadness,2
yêu quá nè nè,Enjoyment,0
có ai như tao không . chả_thích đi đền_chùa vì nhiều lí_do ? ?,Other,0
tiền_bạc là phù_du ... nhiêu đó cho luôn emoji_cuoi emoji_cuoi emoji_cuoi emoji_cuoi emoji_cuoi,Other,0
mong anh có_thể đạt được ước_mơ của mình ...._cố lên,Enjoyment,0
ai muốn đi thái_hè này với tôii nào cũng chim ưng phết đấyy emoji_vui,Enjoyment,0
má nó điên đến mức này rồi à,Disgust,3
muối nhà mày mua chỗ khác rồi hay s thiếu mặn z emoji_vui,Disgust,3
con gái con đứa thứ gì vô_duyên không_mặc_cả quần_lót,Disgust,3
bếp dầu chứ có gì mà không_biết,Other,0
uii hay vì n đổ ra sàn mà n đổ đầy mồm thì phee,Enjoyment,0
ngáo ... là có thật luôn này,Surprise,0
tao đã bị nó làm cho lầm_tưởng rồi . tao thật ngu ngốc _,Sadness,2
cái kết_xàm lông thiệt_emoji_vui,Disgust,3
bọn nè_phạt nặng .,Anger,4
đẹp trai thật .,Enjoyment,0
tao thấy buồn_cười vãi_emoji_vui,Enjoyment,0
không_pha i ki thi_ma gơ mày vãi,Disgust,3
mấy góc cầu bị bể là thành_quả của mấy đứa mập chân_ngắn để lại à ....,Other,0
lũ bảo_vệ nhìn vô_dụng nhỉ v quanh đó có gì xảy ra còn del biết thì làm bảo_vệ làm cái gì ?,Disgust,3
